OBJECTID,CIVIC_ADDR,STREET_NM,WARD,DISTRICT,LATITUDE,LONGITUDE
17358,241 HEMLOCK ST,HEMLOCK ST,6,Columbia,43.4745443310001,-80.531320735
17359,243 HEMLOCK ST,HEMLOCK ST,6,Columbia,43.474670717,-80.5314063179999
17360,245 HEMLOCK ST,HEMLOCK ST,6,Columbia,43.4748151580001,-80.5315040959999
17361,66 HICKORY ST W,HICKORY ST W,6,Columbia,43.477579516,-80.531495079
17362,273 LARCH ST,LARCH ST,6,Columbia,43.476629846,-80.5311877679999
17363,263 SUNVIEW ST,SUNVIEW ST,6,Columbia,43.4746191190001,-80.534200963
17364,279 ALBERT ST,ALBERT ST,6,Columbia,43.476335137,-80.533948794
17365,285 ALBERT ST,ALBERT ST,6,Columbia,43.4766721240001,-80.534197632
17366,118 HICKORY ST W,HICKORY ST W,6,Columbia,43.4760222720001,-80.5360448659999
17367,344 BATAVIA PL,BATAVIA PL,6,Columbia,43.478165549,-80.536102697
17368,323 BATAVIA PL,BATAVIA PL,6,Columbia,43.4772105380001,-80.536096035
17369,327 BATAVIA PL,BATAVIA PL,6,Columbia,43.4773911350001,-80.536230662
17370,218 ERB ST W,ERB ST W,7,Westmount,43.4597825800001,-80.536365216
17371,97 LONGWOOD DR,LONGWOOD DR,6,Columbia,43.4906156070001,-80.535879735
17372,66 WESTMOUNT RD S,WESTMOUNT RD S,7,Westmount,43.4570855260001,-80.531480269
17373,202 DOUGLAS ST,DOUGLAS ST,7,Westmount,43.4559194340001,-80.5315909939999
17374,205 DOUGLAS ST,DOUGLAS ST,7,Westmount,43.455342758,-80.531508913
17375,58 DIETZ AVE S,DIETZ AVE S,7,Westmount,43.458013282,-80.5315349749999
17376,60 DIETZ AVE S,DIETZ AVE S,7,Westmount,43.4578685980001,-80.531400122
17377,62 DIETZ AVE S,DIETZ AVE S,7,Westmount,43.4575902890001,-80.531587673
17378,24 BEVERLEY ST,BEVERLEY ST,7,Central,43.459903495,-80.531568189
17379,26 BEVERLEY ST,BEVERLEY ST,7,Central,43.4597950630001,-80.531470151
17380,28 BEVERLEY ST,BEVERLEY ST,7,Central,43.459686591,-80.531384455
17381,224 ALEXANDRA AVE,ALEXANDRA AVE,7,Westmount,43.455968178,-80.534289824
17382,226 ALEXANDRA AVE,ALEXANDRA AVE,7,Westmount,43.4559059160001,-80.534475802
17383,228 ALEXANDRA AVE,ALEXANDRA AVE,7,Westmount,43.4558346050001,-80.534649311
17384,230 ALEXANDRA AVE,ALEXANDRA AVE,7,Westmount,43.4557632520001,-80.534835358
17385,221 DICK ST,DICK ST,7,Westmount,43.456463442,-80.534298457
17386,223 DICK ST,DICK ST,7,Westmount,43.456401129,-80.534472003
17387,225 DICK ST,DICK ST,7,Westmount,43.4563388190001,-80.534645444
17388,227 DICK ST,DICK ST,7,Westmount,43.4562944630001,-80.5348065159999
17389,208 LAURIER PL,LAURIER PL,7,Westmount,43.4537409880001,-80.534917509
17390,226 DICK ST,DICK ST,7,Westmount,43.4568387410001,-80.534980302
17391,56 DIETZ AVE S,DIETZ AVE S,7,Westmount,43.458148871,-80.531669898
17392,206 DAWSON ST,DAWSON ST,7,Westmount,43.4591412500001,-80.534344566
17393,15 ROSLIN AVE S,ROSLIN AVE S,7,Central,43.4606880420001,-80.531650299
17394,17 ROSLIN AVE S,ROSLIN AVE S,7,Central,43.460597625,-80.531576794
17395,19 ROSLIN AVE S,ROSLIN AVE S,7,Central,43.4604982440001,-80.531491021
17396,425 HAZEL ST,HAZEL ST,6,Columbia,43.4838367500001,-80.535725457
17397,443 TAMARACK DR,TAMARACK DR,6,Columbia,43.4854393630001,-80.535700742
17398,455 TAMARACK DR,TAMARACK DR,6,Columbia,43.485341039,-80.535874641
17399,298 ROXTON DR,ROXTON DR,1,Beechwood West,43.4630905860001,-80.563092764
17400,14 WILDWOOD PL,WILDWOOD PL,6,Columbia,43.487194764,-80.5378143899999
17401,628 SILVERBIRCH RD,SILVERBIRCH RD,3,Lakeshore,43.495035672,-80.5509022799999
17402,425 ALBERT ST,ALBERT ST,6,Columbia,43.4822985770001,-80.5383463539999
17403,133 COLUMBIA ST W,COLUMBIA ST W,6,Columbia,43.4775781210001,-80.537788796
17404,312 ALGONQUIN DR,ALGONQUIN DR,6,Beechwood,43.4641201970001,-80.547694533
17405,143 COLUMBIA ST W,COLUMBIA ST W,6,Columbia,43.4769125280001,-80.53797933
17406,639 ALBERT ST 2,ALBERT ST,3,Columbia,43.4902806260001,-80.540464893
17407,639 ALBERT ST 3,ALBERT ST,3,Columbia,43.4903283090001,-80.540504937
17408,639 ALBERT ST 4,ALBERT ST,3,Columbia,43.4904007960001,-80.540523037
17409,639 ALBERT ST 5,ALBERT ST,3,Columbia,43.4904439410001,-80.5405600079999
17410,641 ALBERT ST 2,ALBERT ST,3,Columbia,43.490727652,-80.5407692159999
17411,641 ALBERT ST 3,ALBERT ST,3,Columbia,43.4907392530001,-80.5408406179999
17412,106 MOCCASIN DR,MOCCASIN DR,6,Columbia,43.4898949920001,-80.5397849459999
17413,108 MOCCASIN DR,MOCCASIN DR,6,Columbia,43.4898237200001,-80.5399709869999
17414,110 MOCCASIN DR,MOCCASIN DR,6,Columbia,43.4897615,-80.540169401
17415,647 ALBERT ST 6,ALBERT ST,3,Columbia,43.4910015990001,-80.540801331
17416,31 MCDOUGALL RD,MCDOUGALL RD,6,Beechwood,43.45870711,-80.5425655559999
17417,470 GLENELM CRES,GLENELM CRES,3,Lakeshore,43.4897307890001,-80.544084611
17418,641 ALBERT ST 4,ALBERT ST,3,Columbia,43.49075083,-80.5409058019999
17419,643 ALBERT ST 2,ALBERT ST,3,Columbia,43.4906570110001,-80.541211117
17420,643 ALBERT ST 3,ALBERT ST,3,Columbia,43.4906686370001,-80.541288733
17421,643 ALBERT ST 4,ALBERT ST,3,Columbia,43.4906802140001,-80.541353919
17422,645 ALBERT ST 3,ALBERT ST,3,Columbia,43.4908978500001,-80.541451735
17423,645 ALBERT ST 4,ALBERT ST,3,Columbia,43.4909520470001,-80.541423352
17424,645 ALBERT ST 5,ALBERT ST,3,Columbia,43.4910063070001,-80.541410508
17425,645 ALBERT ST 6,ALBERT ST,3,Columbia,43.491056015,-80.5413914819999
17426,610A ROYAL BEECH DR,ROYAL BEECH DR,1,Beechwood West,43.4512375520001,-80.57174319
17427,639 ALBERT ST 6,ALBERT ST,3,Columbia,43.490511853,-80.54056571
17428,290 LOURDES ST,LOURDES ST,7,Westmount,43.453851188,-80.539788662
17429,292 LOURDES ST,LOURDES ST,7,Westmount,43.4536569680001,-80.539901777
17430,294 LOURDES ST,LOURDES ST,7,Westmount,43.4534969640001,-80.5400394869999
17431,296 LOURDES ST,LOURDES ST,7,Westmount,43.453340139,-80.5401624849999
17432,305 LOURDES ST,LOURDES ST,7,Westmount,43.4524727610001,-80.5398195069999
17433,307 LOURDES ST,LOURDES ST,7,Westmount,43.4524371860001,-80.5400966509999
17434,513 WEBER ST N B,WEBER ST N,3,Columbia,43.491814452,-80.539334076
17435,112 HICKORY ST W,HICKORY ST W,6,Columbia,43.476218202,-80.5354993299999
17436,13 CARDILL CRES,CARDILL CRES,6,Columbia,43.4805912570001,-80.534748716
17437,25 CARDILL CRES,CARDILL CRES,6,Columbia,43.4803749650001,-80.53471326
17438,29 CARDILL CRES,CARDILL CRES,6,Columbia,43.4804902810001,-80.5342918809999
17439,94A LILLIAN DR,LILLIAN DR,5,Willowdale,43.4776038430001,-80.497922032
17440,47 CARDILL CRES,CARDILL CRES,6,Columbia,43.480931479,-80.534288492
17441,49 CARDILL CRES,CARDILL CRES,6,Columbia,43.481036761,-80.53438771
17442,51 CARDILL CRES,CARDILL CRES,6,Columbia,43.4811754830001,-80.534496867
17443,401 HAZEL ST,HAZEL ST,6,Columbia,43.4825340310001,-80.534226728
17444,407 HAZEL ST,HAZEL ST,6,Columbia,43.4828328040001,-80.534620167
17445,94 COLUMBIA ST W,COLUMBIA ST W,6,Columbia,43.4794096860001,-80.534263169
17446,96 COLUMBIA ST W,COLUMBIA ST W,6,Columbia,43.4792481600001,-80.534412762
17447,98 COLUMBIA ST W,COLUMBIA ST W,6,Columbia,43.479167997,-80.5346236199999
17448,252 LESTER ST,LESTER ST,6,Columbia,43.4738637620001,-80.5344541009999
17449,254 LESTER ST,LESTER ST,6,Columbia,43.473999286,-80.5345519539999
17450,27 CARDILL CRES,CARDILL CRES,6,Columbia,43.4804280220001,-80.53447783
17451,410 HAZEL ST,HAZEL ST,6,Columbia,43.483452938,-80.534343354
17452,55 CARDILL CRES,CARDILL CRES,6,Columbia,43.4814366510001,-80.534519643
17453,256 LESTER ST,LESTER ST,6,Columbia,43.474134721,-80.534649808
17454,245 LESTER ST,LESTER ST,6,Columbia,43.473197858,-80.534545771
17455,100 HICKORY ST W,HICKORY ST W,6,Columbia,43.476529558,-80.534581982
17456,101 HICKORY ST W,HICKORY ST W,6,Columbia,43.4761050560001,-80.534263771
17457,267 SUNVIEW ST,SUNVIEW ST,6,Columbia,43.4748901830001,-80.534421449
17458,271 SUNVIEW ST,SUNVIEW ST,6,Columbia,43.475169905,-80.5345800819999
17459,273 SUNVIEW ST,SUNVIEW ST,6,Columbia,43.475296379,-80.534665672
17460,289 ALBERT ST,ALBERT ST,6,Columbia,43.4768255130001,-80.534283017
17461,291 ALBERT ST,ALBERT ST,6,Columbia,43.4769518960001,-80.534368505
17462,293 ALBERT ST,ALBERT ST,6,Columbia,43.4770783700001,-80.534454097
17463,265 SUNVIEW ST,SUNVIEW ST,6,Columbia,43.4747545540001,-80.534298921
17464,295 ALBERT ST,ALBERT ST,6,Columbia,43.4772138550001,-80.534564395
17465,297 ALBERT ST,ALBERT ST,6,Columbia,43.477331238,-80.534650057
17466,309 ALBERT ST,ALBERT ST,6,Columbia,43.477466672,-80.5347479169999
17467,332 ALBERT ST,ALBERT ST,6,Columbia,43.477852146,-80.534324582
17468,336 ALBERT ST,ALBERT ST,6,Columbia,43.478023733,-80.534434499
17469,95 COLUMBIA ST W,COLUMBIA ST W,6,Columbia,43.4787706000001,-80.534329864
17470,97 COLUMBIA ST W,COLUMBIA ST W,6,Columbia,43.478681484,-80.534553129
17471,99 COLUMBIA ST W,COLUMBIA ST W,6,Columbia,43.4786014220001,-80.5347886599999
17472,131 UNIVERSITY AVE W,UNIVERSITY AVE W,6,Central,43.472383495,-80.534325387
17473,133 UNIVERSITY AVE W,UNIVERSITY AVE W,6,Central,43.4723090270001,-80.534453801
17474,206 LAURIER PL,LAURIER PL,7,Westmount,43.4539027650001,-80.5346300849999
17475,205 LAURIER PL,LAURIER PL,7,Westmount,43.453356521,-80.534592892
17476,207 LAURIER PL,LAURIER PL,7,Westmount,43.4535156920001,-80.534882141
17477,188 ERB ST W,ERB ST W,7,Central,43.4609410080001,-80.533764327
17478,83 BLYTHWOOD RD,BLYTHWOOD RD,6,Columbia,43.4868915870001,-80.534094333
17479,474 PARKWOOD CRT,PARKWOOD CRT,6,Columbia,43.488529805,-80.533970482
17480,105 BLYTHWOOD RD,BLYTHWOOD RD,6,Columbia,43.486243245,-80.536312951
17481,107 BLYTHWOOD RD,BLYTHWOOD RD,6,Columbia,43.486144924,-80.53648685
17482,450 TAMARACK DR,TAMARACK DR,6,Columbia,43.4859447170001,-80.535956594
17483,454 TAMARACK DR,TAMARACK DR,6,Columbia,43.4857118240001,-80.5362675549999
17484,459 TAMARACK DR,TAMARACK DR,6,Columbia,43.4851531480001,-80.536160477
17485,112 COLUMBIA ST W,COLUMBIA ST W,6,Columbia,43.4785619840001,-80.536161449
17486,114 COLUMBIA ST W,COLUMBIA ST W,6,Columbia,43.478499673,-80.536335056
17487,116 COLUMBIA ST W,COLUMBIA ST W,6,Columbia,43.4784374610001,-80.5365334369999
17488,365 ALBERT ST,ALBERT ST,6,Columbia,43.4790034870001,-80.536232302
17489,331 BATAVIA PL,BATAVIA PL,6,Columbia,43.477508653,-80.536328667
17490,243 DICK ST,DICK ST,7,Westmount,43.4559169500001,-80.5363716749999
17491,246 LESTER ST,LESTER ST,6,Columbia,43.473466364,-80.534160371
17492,272 SUNVIEW ST,SUNVIEW ST,6,Columbia,43.4754195400001,-80.533959911
17493,274 SUNVIEW ST,SUNVIEW ST,6,Columbia,43.4755549750001,-80.534057766
17494,276 SUNVIEW ST,SUNVIEW ST,6,Columbia,43.4756994640001,-80.53416799
17495,278 SUNVIEW ST,SUNVIEW ST,6,Columbia,43.4758259880001,-80.5342659149999
17496,259 SUNVIEW ST,SUNVIEW ST,6,Columbia,43.474357211,-80.5340175219999
17497,277 LESTER ST,LESTER ST,6,Columbia,43.4751671810001,-80.536125634
17498,41 KINGSLEY CRES,KINGSLEY CRES,7,Westmount,43.456508849,-80.538851047
17499,104 MOCCASIN DR,MOCCASIN DR,6,Columbia,43.489948348,-80.53959904
17500,446 ALBERT ST,ALBERT ST,6,Columbia,43.484261207,-80.538257276
17501,464 HAZEL ST,HAZEL ST,6,Columbia,43.486384828,-80.5379071409999
17502,457 HAZEL ST,HAZEL ST,6,Columbia,43.4856158490001,-80.537821837
17503,461 HAZEL ST,HAZEL ST,6,Columbia,43.485823903,-80.538067532
17504,465 HAZEL ST,HAZEL ST,6,Columbia,43.485932565,-80.538202736
17505,227 LOURDES ST,LOURDES ST,7,Westmount,43.457155818,-80.535447538
17506,229 LOURDES ST,LOURDES ST,7,Westmount,43.4571025170001,-80.535645683
17507,231 LOURDES ST,LOURDES ST,7,Westmount,43.4570223520001,-80.535856462
17508,57 ERB ST W,ERB ST W,7,Central,43.4638898950001,-80.525203587
17509,580 BEAVER CREEK RD 230,BEAVER CREEK RD,3,Rural West,43.484783453,-80.5830200779999
17510,612 THORNDALE DR,THORNDALE DR,1,Westvale,43.4426976610001,-80.5635536789999
17511,580 BEAVER CREEK RD 231,BEAVER CREEK RD,3,Rural West,43.4846788670001,-80.5834737169999
17512,45 WESTMOUNT RD N 308,WESTMOUNT RD N,7,Westmount,43.461185884,-80.5389397289999
17513,45 WESTMOUNT RD N 401,WESTMOUNT RD N,7,Westmount,43.461176934,-80.538952133
17514,45 WESTMOUNT RD N 402,WESTMOUNT RD N,7,Westmount,43.461176934,-80.538952133
17515,45 WESTMOUNT RD N 404,WESTMOUNT RD N,7,Westmount,43.461176934,-80.538952133
17516,45 WESTMOUNT RD N 405,WESTMOUNT RD N,7,Westmount,43.461176934,-80.538952133
17517,45 WESTMOUNT RD N 406,WESTMOUNT RD N,7,Westmount,43.461176934,-80.538952133
17518,230 DICK ST,DICK ST,7,Westmount,43.456705313,-80.5353767889999
17519,234 DICK ST,DICK ST,7,Westmount,43.4565627970001,-80.535773443
17520,218 DAWSON ST,DAWSON ST,7,Westmount,43.45869436,-80.535339541
17521,207 ERB ST W,ERB ST W,7,Westmount,43.459698879,-80.5353221669999
17522,209 ERB ST W,ERB ST W,7,Westmount,43.4596310420001,-80.535443164
17523,211 ERB ST W,ERB ST W,7,Westmount,43.4595704230001,-80.53561222
17524,28 WESTMOUNT RD S,WESTMOUNT RD S,7,Westmount,43.458010921,-80.535391558
17525,62 ALLEN ST W 4,ALLEN ST W,7,Central,43.4577588020001,-80.5227971859999
17526,10 WILDWOOD PL,WILDWOOD PL,6,Columbia,43.4869802600001,-80.538199449
17527,12 WILDWOOD PL,WILDWOOD PL,6,Columbia,43.487087387,-80.537976021
17528,118 MOCCASIN DR,MOCCASIN DR,6,Columbia,43.489304981,-80.5408407209999
17529,120 MOCCASIN DR,MOCCASIN DR,6,Columbia,43.489161446,-80.5409654059999
17530,107 GREENBRIER DR,GREENBRIER DR,6,Columbia,43.4880177300001,-80.540933276
17531,109 GREENBRIER DR,GREENBRIER DR,6,Columbia,43.4880648660001,-80.5407226459999
17532,111 GREENBRIER DR,GREENBRIER DR,6,Columbia,43.488124117,-80.54052426
17533,450 PHILLIP ST,PHILLIP ST,6,Columbia,43.4825529250001,-80.541126793
17534,466 PHILLIP ST,PHILLIP ST,6,Columbia,43.4837212480001,-80.5405614049999
17535,175 COLUMBIA ST W,COLUMBIA ST W,6,Columbia,43.4763020940001,-80.540667168
17536,89 CULPEPPER DR,CULPEPPER DR,6,Beechwood,43.4539551500001,-80.541132928
17537,91 CULPEPPER DR,CULPEPPER DR,6,Beechwood,43.454089681,-80.540983615
17538,518 DUTTON DR,DUTTON DR,3,Conestoga,43.4958950920001,-80.54058049
17539,13 MULBERRY LANE,MULBERRY LANE,6,Beechwood,43.4549794590001,-80.5428185919999
17540,15 MULBERRY LANE,MULBERRY LANE,6,Beechwood,43.454870897,-80.5427081129999
17541,17 MULBERRY LANE,MULBERRY LANE,6,Beechwood,43.454762375,-80.5425853039999
17542,45 WESTMOUNT RD N 301,WESTMOUNT RD N,7,Westmount,43.461176934,-80.538952133
17543,45 WESTMOUNT RD N 305,WESTMOUNT RD N,7,Westmount,43.461176934,-80.538952133
17544,52 ALLEN ST W 3,ALLEN ST W,7,Central,43.458442044,-80.522040429
17545,45 WESTMOUNT RD N 306,WESTMOUNT RD N,7,Westmount,43.461176934,-80.538952133
17546,45 WESTMOUNT RD N 307,WESTMOUNT RD N,7,Westmount,43.461176934,-80.538952133
17547,62 CULPEPPER DR,CULPEPPER DR,6,Beechwood,43.4527856670001,-80.543638431
17548,64 CULPEPPER DR,CULPEPPER DR,6,Beechwood,43.452920009,-80.5434643629999
17549,9 MULBERRY LANE,MULBERRY LANE,6,Beechwood,43.4551604430001,-80.543052059
17550,53 CULPEPPER DR,CULPEPPER DR,6,Beechwood,43.451994916,-80.544052245
17551,55 CULPEPPER DR,CULPEPPER DR,6,Beechwood,43.451849607,-80.54375676
17552,57 CULPEPPER DR,CULPEPPER DR,6,Beechwood,43.4519746930001,-80.5434962429999
17553,40 CAVALIER PL,CAVALIER PL,6,Beechwood,43.45359734,-80.543978441
17554,42 CAVALIER PL,CAVALIER PL,6,Beechwood,43.45369527,-80.5436810209999
17555,647 ALBERT ST 2,ALBERT ST,3,Columbia,43.4910322650001,-80.541111921
17556,647 ALBERT ST 4,ALBERT ST,3,Columbia,43.4910045610001,-80.540975369
17557,43 MCDOUGALL RD,MCDOUGALL RD,6,Beechwood,43.459445547,-80.5433670589999
17558,49 MCDOUGALL RD,MCDOUGALL RD,6,Beechwood,43.4597822120001,-80.543697116
17559,328 BREEZEWOOD CRES,BREEZEWOOD CRES,6,Beechwood,43.4545338620001,-80.543389137
17560,513 WEBER ST N C,WEBER ST N,3,Columbia,43.4917688680001,-80.5393641589999
17561,216 DAWSON ST,DAWSON ST,7,Westmount,43.458765724,-80.535178257
17562,461 APPLEGATE CRT,APPLEGATE CRT,1,Westvale,43.442851465,-80.5650839259999
17563,32 WESTMOUNT RD S,WESTMOUNT RD S,7,Westmount,43.4578752830001,-80.535244296
17564,34 WESTMOUNT RD S,WESTMOUNT RD S,7,Westmount,43.4577395970001,-80.5350846009999
17565,214 DAWSON ST,DAWSON ST,7,Westmount,43.4588459890001,-80.534992237
17566,15 DIETZ AVE N,DIETZ AVE N,7,Westmount,43.461241784,-80.534958893
17567,70 BLYTHWOOD RD,BLYTHWOOD RD,6,Columbia,43.4878778200001,-80.5330602609999
17568,113 HICKORY ST W,HICKORY ST W,6,Columbia,43.4757314390001,-80.5353670499999
17569,115 HICKORY ST W,HICKORY ST W,6,Columbia,43.475669139,-80.535565423
17570,312 BATAVIA PL,BATAVIA PL,6,Columbia,43.476802482,-80.535259945
17571,316 BATAVIA PL,BATAVIA PL,6,Columbia,43.4771190650001,-80.535163107
17572,318 BATAVIA PL,BATAVIA PL,6,Columbia,43.477254599,-80.535285637
17573,114 HICKORY ST W,HICKORY ST W,6,Columbia,43.476155798,-80.535672927
17574,320 BATAVIA PL,BATAVIA PL,6,Columbia,43.4773720330001,-80.5353837389999
17575,324 BATAVIA PL,BATAVIA PL,6,Columbia,43.4774985020001,-80.53546923
17576,328 BATAVIA PL,BATAVIA PL,6,Columbia,43.4776248850001,-80.535554826
17577,337 ALBERT ST,ALBERT ST,6,Columbia,43.478089815,-80.535188289
17578,343 ALBERT ST,ALBERT ST,6,Columbia,43.4782703120001,-80.5352981459999
17579,139 UNIVERSITY AVE W,UNIVERSITY AVE W,6,Central,43.4720657730001,-80.535160242
17580,155 UNIVERSITY AVE W,UNIVERSITY AVE W,6,Central,43.4715170420001,-80.5360813779999
17581,236 ALEXANDRA AVE,ALEXANDRA AVE,7,Westmount,43.4555764630001,-80.535392972
17582,238 ALEXANDRA AVE,ALEXANDRA AVE,7,Westmount,43.455496198,-80.5355789819999
17583,235 DICK ST,DICK ST,7,Westmount,43.456045073,-80.535488253
17584,237 DICK ST,DICK ST,7,Westmount,43.4559648040001,-80.535674264
17585,311 BATAVIA PL,BATAVIA PL,6,Columbia,43.4766804270001,-80.535508431
17586,76 MELBOURNE CRES,MELBOURNE CRES,7,Westmount,43.4549960840001,-80.5357730979999
17587,80 MELBOURNE CRES,MELBOURNE CRES,7,Westmount,43.4546891140001,-80.535577619
17588,82 MELBOURNE CRES,MELBOURNE CRES,7,Westmount,43.4545623830001,-80.53540563
17589,88 MELBOURNE CRES,MELBOURNE CRES,7,Westmount,43.454003861,-80.5353604759999
17590,85 MELBOURNE CRES,MELBOURNE CRES,7,Westmount,43.4539969680001,-80.535879601
17591,87 MELBOURNE CRES,MELBOURNE CRES,7,Westmount,43.4539328970001,-80.535620506
17592,208 DAWSON ST,DAWSON ST,7,Westmount,43.4590823980001,-80.53448364
17593,210 DAWSON ST,DAWSON ST,7,Westmount,43.459006763,-80.534657295
17594,211 DAWSON ST,DAWSON ST,7,Westmount,43.4586011750001,-80.534385814
17595,215 DAWSON ST,DAWSON ST,7,Westmount,43.458431503,-80.534745593
17596,217 DAWSON ST,DAWSON ST,7,Westmount,43.4583601890001,-80.534919208
17597,214 LOURDES ST,LOURDES ST,7,Westmount,43.458107684,-80.5344366909999
17598,218 LOURDES ST,LOURDES ST,7,Westmount,43.457947012,-80.534796398
17599,41 WESTMOUNT RD S,WESTMOUNT RD S,7,Westmount,43.457153356,-80.534841923
17600,45 WESTMOUNT RD S,WESTMOUNT RD S,7,Westmount,43.4570800400001,-80.534545784
17601,217 LOURDES ST,LOURDES ST,7,Westmount,43.457557249,-80.534542124
17602,48 ALLEN ST W 3,ALLEN ST W,7,Central,43.4588880520001,-80.522052049
17603,46 ALLEN ST W 2,ALLEN ST W,7,Central,43.45874037,-80.521823463
17604,545 WERNI CRT,WERNI CRT,2,Laurelwood,43.474230156,-80.59590639
17605,204 WESTFIELD PL,WESTFIELD PL,1,Westvale,43.443018894,-80.563891672
17606,196 ERB ST W,ERB ST W,7,Westmount,43.4606012740001,-80.534543134
17607,198 ERB ST W,ERB ST W,7,Westmount,43.4605478140001,-80.534679519
17608,202 ERB ST W,ERB ST W,7,Westmount,43.460431842,-80.5349400219999
17609,14 DIETZ AVE N,DIETZ AVE N,7,Central,43.4615768250001,-80.534353499
17610,81 BLYTHWOOD RD,BLYTHWOOD RD,6,Columbia,43.4869628480001,-80.533908293
17611,479 PARKWOOD CRT,PARKWOOD CRT,6,Columbia,43.487971476,-80.533949996
17612,424 TAMARACK DR,TAMARACK DR,6,Columbia,43.484522816,-80.533951831
17613,426 TAMARACK DR,TAMARACK DR,6,Columbia,43.4846405370001,-80.534099292
17614,115 LONGWOOD DR,LONGWOOD DR,6,Columbia,43.489557941,-80.536442804
17615,431 HAZEL ST,HAZEL ST,6,Columbia,43.4841715760001,-80.536130972
17616,437 HAZEL ST,HAZEL ST,6,Columbia,43.484506165,-80.53649938
17617,100 BLYTHWOOD RD,BLYTHWOOD RD,6,Columbia,43.486872777,-80.5361103019999
17618,102 BLYTHWOOD RD,BLYTHWOOD RD,6,Columbia,43.486765464,-80.536308956
17619,200 ERB ST W,ERB ST W,7,Westmount,43.4604852520001,-80.534791207
17620,104 BLYTHWOOD RD,BLYTHWOOD RD,6,Columbia,43.4866761430001,-80.536482789
17621,103 BLYTHWOOD RD,BLYTHWOOD RD,6,Columbia,43.4863686640001,-80.536138839
17622,237 LOURDES ST,LOURDES ST,7,Westmount,43.4568172200001,-80.536388926
17623,653 ALBERT ST P,ALBERT ST,3,Columbia,43.4913310470001,-80.538613829
17624,117 PARK ST,PARK ST,7,Central,43.4593784050001,-80.5219816269999
17625,65 WESTMOUNT RD N,WESTMOUNT RD N,7,Westmount,43.46160487,-80.539516896
17626,45 WESTMOUNT RD N 107,WESTMOUNT RD N,7,Westmount,43.461176934,-80.538952133
17627,45 WESTMOUNT RD N 108,WESTMOUNT RD N,7,Westmount,43.461176934,-80.538952133
17628,45 WESTMOUNT RD N 109,WESTMOUNT RD N,7,Westmount,43.461176934,-80.538952133
17629,45 WESTMOUNT RD N 203,WESTMOUNT RD N,7,Westmount,43.461176934,-80.538952133
17630,400 ALBERT ST,ALBERT ST,6,Columbia,43.481134465,-80.536614383
17631,76 CARDILL CRES,CARDILL CRES,6,Columbia,43.4813976680001,-80.536003734
17632,78 CARDILL CRES,CARDILL CRES,6,Columbia,43.4813353070001,-80.5361650139999
17633,81 CARDILL CRES,CARDILL CRES,6,Columbia,43.4807781310001,-80.536428977
17634,119 COLUMBIA ST W,COLUMBIA ST W,6,Columbia,43.4780230170001,-80.536474716
17635,121 COLUMBIA ST W,COLUMBIA ST W,6,Columbia,43.4779516510001,-80.53663605
17636,312 LESTER ST,LESTER ST,6,Columbia,43.4763924050001,-80.536277046
17637,314 LESTER ST,LESTER ST,6,Columbia,43.476518737,-80.536350203
17638,322 LESTER ST,LESTER ST,6,Columbia,43.476789696,-80.5365460309999
17639,129 GREENBRIER DR,GREENBRIER DR,6,Columbia,43.4888007110001,-80.538593691
17640,2 WILDWOOD PL,WILDWOOD PL,6,Columbia,43.4862886080001,-80.538625154
17641,4 WILDWOOD PL,WILDWOOD PL,6,Columbia,43.4865050500001,-80.538697742
17642,6 WILDWOOD PL,WILDWOOD PL,6,Columbia,43.4867116500001,-80.538584815
17643,8 WILDWOOD PL,WILDWOOD PL,6,Columbia,43.4868639330001,-80.538373485
17644,427 ALBERT ST,ALBERT ST,6,Columbia,43.4826867100001,-80.5385783309999
17645,318 LESTER ST,LESTER ST,6,Columbia,43.4766632640001,-80.5364479959999
17646,333 LESTER ST,LESTER ST,6,Columbia,43.4769474340001,-80.537386731
17647,254 ALEXANDRA AVE,ALEXANDRA AVE,7,Westmount,43.454896095,-80.5372227619999
17648,45 WESTMOUNT RD N 502,WESTMOUNT RD N,7,Westmount,43.461176934,-80.538952133
17649,45 WESTMOUNT RD N 504,WESTMOUNT RD N,7,Westmount,43.461176934,-80.538952133
17650,107 LONGWOOD DR,LONGWOOD DR,6,Columbia,43.4898247470001,-80.5356368609999
17651,510 WEBER ST N,WEBER ST N,3,Conestoga,43.4923909570001,-80.537985054
17652,480 DUTTON DR,DUTTON DR,3,Conestoga,43.493084706,-80.538078689
17653,45 WESTMOUNT RD N 705,WESTMOUNT RD N,7,Westmount,43.461176934,-80.538952133
17654,257 ERB ST W,ERB ST W,7,Westmount,43.4579648660001,-80.5389827019999
17655,268 LOURDES ST,LOURDES ST,7,Westmount,43.455590161,-80.5389535039999
17656,270 LOURDES ST,LOURDES ST,7,Westmount,43.4554414840001,-80.539032806
17657,34 KINGSLEY CRES,KINGSLEY CRES,7,Westmount,43.457124477,-80.538846957
17658,37 KINGSLEY CRES,KINGSLEY CRES,7,Westmount,43.4569905820001,-80.539019571
17659,39 KINGSLEY CRES,KINGSLEY CRES,7,Westmount,43.4567074710001,-80.539023243
17660,264 ALBERT ST,ALBERT ST,6,Columbia,43.4760280460001,-80.533040279
17661,268 ALBERT ST,ALBERT ST,6,Columbia,43.4762177370001,-80.533174828
17662,276 ALBERT ST,ALBERT ST,6,Columbia,43.4764344970001,-80.5333462839999
